PARENT_MOLREGNO	CHEMBL_ID	SYNONYMS	DEVELOPMENT_PHASE	RESEARCH_CODES	APPLICANTS	USAN_STEM	USAN_STEM_DEFINITION	USAN_STEM_SUBSTEM	USAN_YEAR	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	INDICATION_CLASS	SC_PATENT	DRUG_TYPE	RULE_OF_FIVE	FIRST_IN_CLASS	CHIRALITY	PRODRUG	ORAL	PARENTERAL	TOPICAL	BLACK_BOX	AVAILABILITY_TYPE	WITHDRAWN_YEAR	WITHDRAWN_COUNTRY	WITHDRAWN_REASON	CANONICAL_SMILES
1376462	CHEMBL2104192	Elbanizine (INN);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Cc1cc(NCCN2CCN(CC2)C(c3ccccc3)c4ccccc4)c(c(C)n1)[N+](=O)[O-]
1376299	CHEMBL2104029	Apadoline (INN);	0			-adol-	analgesics (mixed opiate receptor agonists/antagonists)	-adol-							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CCCNC(=O)c1ccc2Sc3ccccc3N(C(C)CN4CCCC4)c2c1
1379887	CHEMBL2107617	Terciprazine (INN);	0												Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				OC(COC1(CCCCC1)C#C)CN2CCN(CC2)c3cccc(c3)C(F)(F)F
1378876	CHEMBL2106606	"Ethyl Dibunate (BAN, INN, USAN);"	0	NDR-304					1962				Antitussive		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CCOS(=O)(=O)c1cc(cc2cc(ccc12)C(C)(C)C)C(C)(C)C
1379614	CHEMBL2107344	"Goxalapladib (INN, USAN);"	0			#NAME?	phospholipase A2 inhibitors	#NAME?	2005						Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COCCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)CN4C(=CC(=O)c5cccnc45)CCc6cccc(F)c6F
1377406	CHEMBL2105136	"Nicocodine (BAN, DCF, INN);"	0												Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](OC(=O)c5cccnc5)[C@@H]6Oc1c2[C@]46CCN3C
1376527	CHEMBL2104257	Iclazepam (INN);	0			#NAME?	antianxiety agents (diazepam type)	#NAME?							Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Clc1ccc2N(CCOCC3CC3)C(=O)CN=C(c4ccccc4)c2c1
1379269	CHEMBL2106999	"Quinbolone (INN, USAN);"	0			-bol-; -olone	anabolic steroids; steroids (not prednisolone derivatives)	-bol-; -olone	1964		A14AA06	A14AA06 [ALIMENTARY TRACT AND METABOLISM: ANABOLIC AGENTS FOR SYSTEMIC USE: ANABOLIC STEROIDS: Androstan derivatives]	Anabolic		Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2OC5=CCCC5
1378300	CHEMBL2106030	Levomoprolol (INN);	0			#NAME?	beta-blockers (propranolol type)	#NAME?							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				COc1ccccc1OC[C@@H](O)CNC(C)C
1378458	CHEMBL2106188	Enefexine (INN);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCc1ccc(cc1)C2CCNCC2
1376886	CHEMBL2104616	"Clonitazene (BAN, DCF, INN, MI);"	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc3cc(ccc13)[N+](=O)[O-]
1378736	CHEMBL2106466	Diproxadol (INN);	0			#NAME?	analgesics (mixed opiate receptor agonists/antagonists)	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CC1Oc2ccc(Cl)cc2N(CC(O)CO)C1=O
1376418	CHEMBL2104148	Clocoumarol (INN);	0			#NAME?	anticoagulants (dicumarol type)	#NAME?							Synthetic Small Molecule	N	N	Racemic Mixture	N	N	N	N	N	Unknown				CCCC(C1=C(O)c2ccccc2OC1=O)c3ccc(CCCl)cc3
1378017	CHEMBL2105747	"Tozadenant (INN, USAN);"	3	Ro-4494351; A2A; Ro-4494351000; Ro-4494351-002; SYN-115		#NAME?	adenosine 2A antagonists	#NAME?	2011						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1ccc(N2CCOCC2)c3sc(NC(=O)N4CCC(C)(O)CC4)nc13
1376288	CHEMBL2104018	"Aliflurane (INN, USAN);"	0	26P		#NAME?	general inhalation anesthetics (halogenated alkane derivatives)	#NAME?	1976				Anesthetic (inhalation)		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				COC1(F)C(F)(F)C1(F)Cl
1378684	CHEMBL2106414	"Bietaserpine (DCF, INN, MI);"	0	DL-152; S-1210		#NAME?	Rauwolfia alkaloid derivatives	#NAME?			C02AA57; C02AA07	"C02AA57 [CARDIOVASCULAR SYSTEM: ANTIHYPERTENSIVES: ANTIADRENERGIC AGENTS, CENTRALLY ACTING: Rauwolfia alkaloids]; C02AA07 [CARDIOVASCULAR SYSTEM: ANTIHYPERTENSIVES: ANTIADRENERGIC AGENTS, CENTRALLY ACTING: Rauwolfia alkaloids]"			Synthetic Small Molecule	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCN(CC)CCn1c2[C@@H]3C[C@@H]4[C@H](C[C@H](OC(=O)c5cc(OC)c(OC)c(OC)c5)[C@@H](OC)[C@@H]4C(=O)OC)CN3CCc2c6ccc(OC)cc16
1377829	CHEMBL2105559	Vintoperol (INN);	0			vin-	vinca alkaloids	vin-							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC[C@]1(CO)CCCN2CCc3c([nH]c4ccccc34)[C@H]12
1376982	CHEMBL2104712	Nisterime (INN); Nisterime Acetate (USAN);	0	ORF-9326		-ster-	"steroids (androgens, anabolics)"	-ster-	1977				Androgen		Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C\C(=N\Oc5ccc(cc5)[N+](=O)[O-])\[C@H](Cl)C[C@]4(C)[C@H]3CC[C@]12C
34557	CHEMBL28211	"Nafoxidine HCl (INN, USAN); Nafoxidine (INN);"	0	U-11000A; U-11100A		-fo-	phosphoro-derivatives	-fo-	1965				Anti-Estrogen		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1ccc2C(=C(CCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4
1383401	CHEMBL2110961	Mirisetron Maleate (USAN);	0	WAY-SEC-579		#NAME?	serotonin 5-HT3 antagonists	#NAME?	1994				Anti-Anxiety Agent		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CN1C2CCC1CC(C2)NC(=O)C3=CN(C4CCCCC4)c5ccccc5C3=O
1383034	CHEMBL2110594	Sergolexole Maleate (USAN);	0			-erg-	ergot alkaloid derivatives	-erg-	1989				Antimigraine		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				COC1CCC(CC1)OC(=O)[C@@H]2C[C@H]3[C@@H](Cc4cn(C(C)C)c5cccc3c45)N(C)C2
1383320	CHEMBL2110880	Dotefonium Bromide (INN);	0	H 4132		#NAME?	quaternary ammonium derivatives	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c2ccccc2)c3cccs3
117728	CHEMBL75838	Milacemide (INN); Milacemide HCl (USAN);	0	CP-1552-S					1986				Anticonvulsant; Antidepressant		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCCCCNCC(=O)N
1383617	CHEMBL2111177	Edifolone Acetate (USAN);	0	SC-35135		#NAME?	steroids (not prednisolone derivatives)	#NAME?	1987				Cardiac Depressant (anti-arrhythmic)		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@]34CCN)OCCO5)[C@@H]1CCC26OCCO6
1383456	CHEMBL2111016	"Tibezonium Iodide (INN, MI);"	0			#NAME?	quaternary ammonium derivatives	#NAME?							Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(C1)c3ccc(Sc4ccccc4)cc3
1383399	CHEMBL2110959	Metabutethamine HCl (NF);	0								N01BA01	"N01BA01 [NERVOUS SYSTEM: ANESTHETICS: ANESTHETICS, LOCAL: Esters of aminobenzoic acid]"			Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(C)CNCCOC(=O)c1cccc(N)c1
1383148	CHEMBL2110708	Propyromazine Bromide (INN);	0	LD-335											Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CC(C(=O)N1c2ccccc2Sc3ccccc13)[N+]4(C)CCCC4
1383602	CHEMBL2111162	Triamcinolone Acetonide Sodium Phosphate (USAN);	0	CL-61965; CL-106359		#NAME?	steroids (not prednisolone derivatives)	#NAME?	1963				Glucocorticoid		Natural Product-derived	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)COP(=O)(O)O
1383250	CHEMBL2110810	Dazopride Fumarate (USAN);	0	AHR-5531C		#NAME?	sulpiride derivatives	#NAME?	1984				Stimulant (peristaltic)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCN1CC(CN1CC)NC(=O)c2cc(Cl)c(N)cc2OC
1383392	CHEMBL2110952	Galdansetron HCl (USAN);	0	GR-81225C; GR-81225X [As The Base]		#NAME?	serotonin 5-HT3 antagonists	#NAME?	1995				Anti-Emetic		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				Cc1[nH]cnc1C[C@H]2CCc3c(C2=O)c4ccccc4n3C
1383340	CHEMBL2110900	Dapoxetine HCl (USAN); Dapoxetine (INN);	4			#NAME?	antidepressants (fluoxetine type)	#NAME?	1991		G04BX14	G04BX14 [GENITO URINARY SYSTEM AND SEX HORMONES: UROLOGICALS: UROLOGICALS: Other urologicals]	Antidepressant		Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CN(C)[C@@H](CCOc1cccc2ccccc12)c3ccccc3
1383179	CHEMBL2110739	"Furtrethonium Iodide (INN, MI);"	0			#NAME?	quaternary ammonium derivatives	#NAME?							Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				C[N+](C)(C)Cc1occc1
1377916	CHEMBL2105646	"Larazotide (INN, USAN); Larazotide Acetate (USAN);"	2	AT-2347; AT-1001		#NAME?	peptides: zonulin antagonists	#NAME?	2007						Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)O
1383474	CHEMBL2111034	Memotine HCl (USAN);	0	UK-2371		#NAME?	antivirals (quinoline derivatives)	#NAME?	1969				Antiviral		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				COc1ccc(OCC2=NCCc3ccccc23)cc1
1383201	CHEMBL2110761	Azipramine HCl (USAN);	0	PIERREL-TQ-86		#NAME?	antidepressants (imipramine type)	#NAME?	1976				Antidepressant		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CN(CCc1cc2cccc3CCc4ccccc4n1c23)Cc5ccccc5
1383478	CHEMBL2111038	"Thenium Closilate (BAN, INN); Thenium Closylate (USAN);"	0	611 C 65		#NAME?	quaternary ammonium derivatives	#NAME?	1962				Anthelmintic (veterinary)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				C[N+](C)(CCOc1ccccc1)Cc2cccs2
1383322	CHEMBL2110882	Carbiphene HCl (USAN);	0	SQ-10269					1967				Analgesic		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCOC(C(=O)N(C)CCN(C)CCc1ccccc1)(c2ccccc2)c3ccccc3
1383485	CHEMBL2111045	Safrazine HCl (JAN);	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CC(C)NNCc1ccc2OCOc2c1
1383177	CHEMBL2110737	Celgosivir HCl (USAN);	2	MDL-28574A		#NAME?	antivirals: glucosidase inhibitor	#NAME?	1997				Inhibitor (alpha-glucosidase); Antiviral		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O
1383482	CHEMBL2111042	Hexasonium Iodide (INN);	0			#NAME?	quaternary ammonium derivatives	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				C[S+](C)CCOC(=O)C(C1CCCCC1)c2ccccc2
1383467	CHEMBL2111027	Picotrin Diolamine (USAN);	0	SCH-19741					1978				Keratolytic		Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				OC(=O)c1ccc(cn1)C(c2ccccc2)(c3ccccc3)c4ccccc4
1383254	CHEMBL2110814	Delucemine HCl (USAN); Delucemine (INN);	0	NPS 1506.HCL					2002						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CNCCC(c1cccc(F)c1)c2cccc(F)c2
1383332	CHEMBL2110892	Bietamiverine HCl (MI); Bietamiverine (INN);	0			#NAME?	spasmolytic agents (papaverine type)	#NAME?							Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				CCN(CC)CCOC(=O)C(N1CCCCC1)c2ccccc2
1383512	CHEMBL2111072	Taclamine HCl (USAN);	0	AY-22214					1972				Tranquilizer (minor)		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				C1CCN2CC3c4ccccc4CCc5cccc(C2C1)c35
1383441	CHEMBL2111001	"Prorenoate Potassium (BAN, INN, USAN);"	0	SC-23992					1974				Aldosterone Antagonist		Natural Product-derived	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)CCC(=O)O
1383031	CHEMBL2110591	Platonin (JAN);	0												Synthetic Small Molecule	N	N	Achiral Molecule	N	N	N	N	N	Unknown				CCCCCCCN1C(=CS/C/1=C/C=C(/C=C/c2scc(C)[n+]2CCCCCCC)\c3scc(C)[n+]3CCCCCCC)C
167324	CHEMBL319669	Pafuramidine (INN); Pafuramidine Maleate (USAN);	3	DB289		#NAME?	pentamidine derivatives/analogues	#NAME?	2005						Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CONC(=N)c1ccc(cc1)c2oc(cc2)c3ccc(cc3)C(=N)NOC
1383609	CHEMBL2111169	Ipazilide Fumarate (USAN);	0	WIN-541774		#NAME?	class III antiarrhythmic agents	#NAME?	1990				Cardiac Depressant (anti-arrhythmic)		Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				CCN(CC)CCCNC(=O)Cn1ncc(c2ccccc2)c1c3ccccc3
1380651	CHEMBL2108385	Kolfocon C (USAN);	0			#NAME?	hydrophobic contact lens materials	#NAME?	1989				Contact Lens Material (hydrophobic)		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381355	CHEMBL2109089	Endomycin (INN);	0			#NAME?	antibiotics (Streptomyces strains)	#NAME?							Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380816	CHEMBL2108550	Pancreozymin (BAN);	0								V04CK02	V04CK02 [VARIOUS: DIAGNOSTIC AGENTS: OTHER DIAGNOSTIC AGENTS: Tests for pancreatic function]			Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381146	CHEMBL2108880	"Serrapeptase (DCF, INN, JAN);"	4			#NAME?	enzymes	#NAME?							Enzyme	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381426	CHEMBL2109160	"Pituitary Extract (Posterior) (BAN); Pituitary, Posterior (USP);"	0										Hormone (antidiuretic)		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381733	CHEMBL2109293	Krn-330	1	KRN-330											Antibody	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380346	CHEMBL2108080	"Parnaparin Sodium (BAN, INN);"	3	OP-21-23		#NAME?	heparin derivatives and low molecular weight (or depolymerized) heparins	#NAME?							Oligosaccharide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381007	CHEMBL2108741	"Simeticone (BAN, INN);"	4												Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380550	CHEMBL2108284	Rolipoltide (INN);	0			#NAME?	peptides	#NAME?							Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381045	CHEMBL2108779	"Polycarbophil (BAN, INN, USP);"	0										Laxative		Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380682	CHEMBL2108416	Brinolase (USAN); Brinase (INN);	0	CA-7; Protease 1		#NAME?	enzymes	#NAME?	1971		B01AD06	B01AD06 [BLOOD AND BLOOD FORMING ORGANS: ANTITHROMBOTIC AGENTS: ANTITHROMBOTIC AGENTS: Enzymes]	Fibrinolytic		Enzyme	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380542	CHEMBL2108276	Epoetin Kappa (INN);	0			#NAME?	erythropoietins	#NAME?							Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381155	CHEMBL2108889	"Air, Medical (USP);"	0								V03AN05	V03AN05 [VARIOUS: ALL OTHER THERAPEUTIC PRODUCTS: ALL OTHER THERAPEUTIC PRODUCTS: Medical gases]	"Gas, Medicinal"		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381117	CHEMBL2108851	Antivenin (Crotalidae) Polyvalent (USP);	0										Immunizing Agent (passive)		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381104	CHEMBL2108838	Aluminum Zirconium Pentachlorohydrate (USP);	0										Anhidrotic		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381848	CHEMBL2109408	"Lampalizumab (INN, USAN);"	3	AFD; Anti-fD; RG-7417; Anti-Factor-D; FCFD4514S		#NAME?	monoclonal antibodies	#NAME?	2012						Antibody	Y	N	Single Stereoisomer	N	N	Y	N	N	Unknown				
1382107	CHEMBL2109667	"Simtuzumab (INN, USAN);"	2	AB-0024; GS-6624		#NAME?	monoclonal antibodies	#NAME?	2013						Antibody	Y	N	Single Stereoisomer	N	N	Y	N	N	Unknown				
1381083	CHEMBL2108817	Yttrium Y 90 Epratuzumab (USAN);	1	90Y_HLL2					2003						Antibody	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380870	CHEMBL2108604	Hemoglobin Glutamer-256 (USAN);	0						2006						Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1382118	CHEMBL2109678	Huj591 (177lu)	1	HuJ591											Antibody	Y	N	Single Stereoisomer	N	N	Y	N	N	Unknown				
1381972	CHEMBL2109532	Rg-7418	2	RG-7418											Antibody	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380869	CHEMBL2108603	Hemoglobin Glutamer-250 (Bovine) (USAN);	2	HBOC-201					1997						Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381327	CHEMBL2109061	Licryfilcon A (USAN);	0			#NAME?	hydrophilic contact lens materials	#NAME?	1981				Contact Lens Material (hydrophilic)		Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380706	CHEMBL2108440	"Mitocarcin (INN, USAN);"	0	24281					1970				Antineoplastic		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380130	CHEMBL2107864	Plovamer (USAN);	0	PI-2301		#NAME?	polymers	#NAME?	2009						Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380407	CHEMBL2108141	Cyclofilcon A (USAN);	0			#NAME?	hydrophilic contact lens materials	#NAME?	1979				Contact Lens Material (hydrophilic)		Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380570	CHEMBL2108304	Alipogene Tiparvovec (INN);	2								C10AX10	"C10AX10 [CARDIOVASCULAR SYSTEM: LIPID MODIFYING AGENTS: LIPID MODIFYING AGENTS, PLAIN: Other lipid modifying agents]"			Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380324	CHEMBL2108058	"Vanutide Cridificar (INN, USAN);"	2	ACC-001		#NAME?	peptides	#NAME?	2008						Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380666	CHEMBL2108400	Emfilermin (INN);	1			#NAME?	growth factors	#NAME?							Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381280	CHEMBL2109014	Aluminoparaaminosalicylate Calcium (JAN);	0			-sal-	anti-inflammatory agents (salicylic acid derivatives)	-sal-							Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381274	CHEMBL2109008	Cellulose Acetate (NF);	0										"Pharmaceutic Aid (coating agent); Polymer Membrane, Insoluble"		Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381156	CHEMBL2108890	"Albumin, Aggregated (USAN);"	4	MP-4006					1974		V08DA01	V08DA01 [VARIOUS: CONTRAST MEDIA: ULTRASOUND CONTRAST MEDIA: Ultrasound contrast media]	Diagnostic Aid (lung imaging)		Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380268	CHEMBL2108002	Epoetin Epsilon (INN);	0			#NAME?	erythropoietins	#NAME?							Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380259	CHEMBL2107993	"Macrosalb (99Mtc) (BAN, INN); Technetium (99Mtc) Labelled Macroaggregated Human Serum Albumin Injection (JAN);"	0			-sal-	anti-inflammatory agents (salicylic acid derivatives)	-sal-			V09EB01	"V09EB01 [VARIOUS: DIAGNOSTIC RADIOPHARMACEUTICALS: RESPIRATORY SYSTEM: Technetium (99mTc), particles for injection]"			Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381424	CHEMBL2109158	"Pine Tar (JAN, USP);"	4												Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380134	CHEMBL2107868	Narafilcon B (USAN);	0			#NAME?	hydrophilic contact lens materials	#NAME?	2010						Polymer	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380893	CHEMBL2108627	"Vocimagene Amiretrorepvec (INN, USAN);"	2	TOCA-511					2011						Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381031	CHEMBL2108765	Pumactant (BAN);	0			#NAME?	tachykinin (neurokinin) receptor antagonists	#NAME?							Unknown	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381911	CHEMBL2109471	Bt-061	2	BT-061											Antibody	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381445	CHEMBL2109179	"Nartograstim (INN, JAN);"	0			#NAME?	colony-stimulating factors: granulocyte colony-stimulating factors (G-CSF)	#NAME?							Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1380765	CHEMBL2108499	"Lanoteplase (INN, USAN);"	0	BMS-200980; SUN-9216		#NAME?	enzymes: tissue-type plasminogen activators	#NAME?	1997				Thrombolytic; Plasminogen Activator		Enzyme	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381428	CHEMBL2109162	Hemoglobin Glutamer (INN);	2								B05AA10	B05AA10 [BLOOD AND BLOOD FORMING ORGANS: BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS: BLOOD AND RELATED PRODUCTS: Blood substitutes and plasma protein fractions]			Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1381225	CHEMBL2108959	Insulin Defalan (INN);	0												Oligopeptide	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				
1377000	CHEMBL2104730	"Nitroxinil (BAN, INN, MI);"	0												Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Oc1c(I)cc(cc1[N+](=O)[O-])C#N
1376531	CHEMBL2104261	"Enzacamene (INN, USAN, USP);"	0						1999						Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				Cc1ccc(\C=C\2/C3CCC(C)(C2=O)C3(C)C)cc1
1379013	CHEMBL2106743	"Flutoprazepam (INN, JAN, MI);"	0			#NAME?	antianxiety agents (diazepam type)	#NAME?							Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				Fc1ccccc1C2=NCC(=O)N(CC3CC3)c4ccc(Cl)cc24
1379308	CHEMBL2107038	"Rolicyprine (BAN, INN, USAN);"	0	EX-4883; RMI-83027					1963				Antidepressant		Synthetic Small Molecule	Y	N	Racemic Mixture	N	N	N	N	N	Unknown				NC(=O)C1CCC(=O)N1C2CC2c3ccccc3
1376338	CHEMBL2104068	Ciadox (INN);	0			#NAME?	antibacterials (quinoline dioxide derivatives)	#NAME?							Synthetic Small Molecule	Y	N	Achiral Molecule	N	N	N	N	N	Unknown				[O-][n+]1cc(\C=N\NC(=O)CC#N)[n+]([O-])c2ccccc12
1376245	CHEMBL2103975	"Vapreotide Acetate (USAN, USAN); Vapreotide (BAN, INN, USAN);"	3	BMY-41606; DP-05-094; RC-160		#NAME?	peptides	#NAME?	1989		H01CB04	"H01CB04 [SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES: HYPOTHALAMIC HORMONES: Somatostatin and analogues]"	Antineoplastic		Oligopeptide	N	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc4ccc(O)cc4)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc5c[nH]c6ccccc56)C(=O)N)NC(=O)[C@H](N)Cc7ccccc7
1378131	CHEMBL2105861	Prenisteine (INN);	0												Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CC(=CCSC[C@H](N)C(=O)O)C
1378746	CHEMBL2106476	Zabicipril (INN);	0			#NAME?	antihypertensives (ACE inhibitors)	#NAME?							Synthetic Small Molecule	Y	N	Single Stereoisomer	N	N	N	N	N	Unknown				CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@@H]3CC[C@@H](CC3)[C@H]2C(=O)O
